comp_code,year,sales,asset,debt,ebitda,rd,ni,wc_sec1,wc_sec2,wc_total,active
1973,2000,220096,148964,97348,9747,52,3018,83,162,245,1
1973,2001,230064,136172,84432,5594,57,617,97,129,226,1
1973,2002,202419,116289,63923,7108,58,1512,98,140,238,1
1973,2003,194012,118416,66927,5879,290,500,151,179,330,1
1973,2004,198625,123935,71687,6518,428,1222,145,171,316,1
1973,2005,213672,134911,80285,8075,455,2609,117,196,313,1
1973,2006,254641,148797,86596,10119,595,3476,192,238,430,1
1973,2007,258212,154120,88039,12940,419,4360,347,232,579,1
1973,2008,249070,147251,78121,13304,290,4995,393,234,627,1
1973,2009,217727,146543,72693,12177,119,5644,272,198,470,1
1973,2010,217948,149464,72458,13060,52,4660,191,271,462,1
1973,2011,204658,149130,69055,11769,92,4474,232,265,497,1
1973,2012,235716,167472,81497,14728,98,7246,231,331,562,1
1973,2013,270326,189059,99893,17314,632,8257,264,432,696,1
1973,2014,292164,201964,107790,19736,428,7791,233,223,456,1
2145,2006,8215,2690,1279,469,0,241,208,0,208,1
2145,2007,8189,3108,1101,402,0,230,122,0,122,1
2145,2008,8902,3225,1075,393,0,227,79,0,79,1
2145,2009,8757,3311,1046,327,0,183,69,0,69,1
2145,2010,8149,3314,981,257,0,116,72,0,72,1
2145,2011,7971,3414,1003,237,0,111,95,0,95,1
2145,2012,7728,3463,956,250,0,135,98,0,98,1
2145,2013,7852,3500,877,293,0,157,86,0,86,1
2145,2014,7616,3776,1029,300,0,166,172,0,172,1
2186,2008,6829,2641,704,775,81,423,479,80,559,1
2186,2009,5766,2222,443,45,56,-19,485,131,616,1
2186,2010,5852,2472,584,252,9,125,499,36,535,1
2186,2011,6126,2625,598,375,1,182,541,23,564,1
2186,2012,6433,2909,704,481,0,247,210,0,210,1
2186,2013,6625,3168,734,547,0,302,205,0,205,1
2186,2014,6920,3558,1039,586,0,333,205,0,205,1
2303,2002,816,1568,297,355,26,153,213,140,353,1
2303,2003,734,1586,216,192,31,81,195,115,310,1
2303,2004,551,1559,170,70,13,18,112,21,133,1
2303,2005,624,1577,192,49,18,6,172,23,195,1
2303,2006,519,1446,136,-48,32,-69,202,19,221,1
2303,2007,542,1444,172,-10,34,-20,201,26,227,1
2303,2008,529,1397,149,-21,18,-20,172,23,195,1
2303,2009,530,1293,137,20,8,63,162,23,185,1
2303,2010,610,1264,105,32,5,13,184,25,209,1
2303,2011,460,1190,108,-60,18,-70,190,17,207,1
2303,2012,544,1148,103,-24,12,-34,172,23,195,1
2303,2013,627,1162,109,6,7,9,218,23,241,1
2303,2014,594,1195,132,15,18,15,237,25,262,1
2307,2002,5751,3949,2939,277,9,67,96,146,242,1
2307,2003,6112,4003,2828,414,6,153,172,89,261,1
2307,2004,6321,3859,2535,457,8,202,208,64,272,1
2307,2005,6930,3629,2112,433,6,211,208,54,262,1
2307,2006,7079,3790,2218,418,3,190,219,51,270,1
2307,2007,7679,3849,2292,301,0,99,192,32,224,1
2307,2008,7912,3858,2295,330,10,94,214,62,276,1
2307,2009,7549,3396,1809,252,0,81,183,0,183,1
2307,2010,6931,3114,1407,245,2,199,175,28,203,1
2307,2011,7544,3530,1792,313,31,120,184,56,240,1
2307,2012,7768,3754,1951,353,0,184,172,0,172,1
2307,2013,8626,3699,1732,442,11,237,172,22,194,1
2307,2014,8175,3917,1665,552,16,300,198,22,220,1
2315,2003,6291,4458,1147,914,20,481,91,104,195,1
2315,2004,10434,13162,5248,2539,7,-676,101,121,222,1
2315,2005,23616,24114,14610,2497,8,1016,102,138,240,1
2315,2006,35242,23174,11770,3164,21,1353,123,129,252,1
2315,2007,25864,22206,11875,2161,82,185,142,92,234,1
2315,2008,25795,20499,11296,2006,67,-249,99,76,175,1
2315,2009,22021,22521,9992,1879,44,80,93,76,169,1
2315,2010,17807,22608,11276,973,29,-951,81,76,157,1
2315,2011,20790,29436,12918,1485,46,-582,77,100,177,1
2315,2012,29306,45103,24684,2865,41,-960,83,67,150,1
2315,2013,26276,39361,25060,622,49,-6714,67,61,128,1
2315,2014,30340,30131,22647,1479,59,-2858,99,61,160,1
2315,2015,4126,4606,4465,-246,11,-6060,147,20,167,1
2317,2001,1940,1379,447,410,0,196,196,9,205,1
2317,2002,2461,1713,556,545,1,281,367,9,376,1
2317,2003,3094,4471,649,710,2,391,250,9,259,1
2317,2004,4180,5570,1040,762,0,561,772,0,772,1
2317,2005,5917,5762,1014,1048,0,602,116,0,116,1
2317,2006,7931,8275,3292,1672,0,849,151,0,151,1
2317,2007,9604,8385,3155,1937,0,1276,163,0,163,1
2317,2008,8162,8501,2312,1355,0,1180,194,0,194,1
2317,2009,3637,8415,2149,525,0,340,91,0,91,1
2317,2010,39176,24453,9761,3177,35,2957,340,51,391,1
2317,2011,30630,21871,8285,2362,71,904,183,31,214,1
2317,2012,31662,20005,7156,2754,31,1203,200,21,221,1
2317,2013,33969,20255,7115,2161,173,1797,63,17,80,1
2317,2014,36951,21425,8314,2648,91,940,210,13,223,1
2321,2002,683,863,521,-587,345,-795,388,248,636,1
2321,2003,744,854,379,181,75,93,257,199,456,1
2321,2004,480,1127,209,-113,162,-271,407,209,616,1
2321,2005,537,1527,134,-152,146,-249,384,203,587,1
2321,2006,962,1645,191,120,97,42,311,187,498,1
2321,2007,675,1210,60,-98,56,-339,159,168,327,1
2321,2008,765,1143,100,-93,15,-206,126,156,282,1
2321,2009,652,828,76,-146,84,-291,180,203,383,1
2321,2010,783,846,86,79,60,8,155,203,358,1
2321,2011,773,808,63,54,7,-18,123,106,229,1
2321,2012,549,760,125,-27,5,-110,102,118,220,1
2321,2013,597,945,103,-62,75,-248,129,197,326,1
2321,2014,398,854,78,-271,41,-412,222,228,450,1
2327,2002,153097,90324,45743,13380,1001,6246,146,393,539,1
2327,2003,150843,90624,41246,10928,988,5323,141,250,391,1
2327,2004,146526,98372,42852,13021,1177,6620,301,323,624,1
2327,2005,148308,103116,41487,13445,1254,7481,100,437,537,1
2327,2006,156479,113997,45878,15950,1248,8120,180,283,463,1
2327,2007,165399,120079,45404,16713,1308,8424,137,345,482,1
2327,2008,161539,126823,47967,13405,1229,6364,142,359,501,1
2327,2009,152158,131966,48900,13092,1288,6298,180,402,582,1
2327,2010,159697,133901,46450,13498,1544,6404,174,394,568,1
2327,2011,161579,140475,49821,13360,1551,5185,176,463,639,1
2327,2012,172005,145121,49550,14515,1531,6592,174,389,563,1
2327,2013,179953,162788,61829,16324,1488,7071,208,333,541,1
2327,2014,206295,166283,68840,20249,1546,9077,233,370,603,1
2332,2003,6183,4616,1063,315,0,172,310,15,325,1
2332,2004,6632,4451,888,296,0,179,207,5,212,1
2332,2005,6471,4668,976,333,0,138,328,5,333,1
2332,2006,6892,4946,1141,499,0,290,288,5,293,1
2332,2007,7212,5006,1084,514,0,261,354,3,357,1
2332,2008,7281,4802,927,324,0,213,494,3,497,1
2332,2009,6163,4516,789,227,0,85,269,3,272,1
2332,2010,6333,4677,959,308,0,151,140,3,143,1
2332,2011,6861,4747,1127,361,0,123,77,3,80,1
2332,2012,6774,4509,871,336,31,177,70,40,110,1
2332,2013,7090,4832,1210,356,4,166,72,46,118,1
2332,2014,7390,5067,1181,349,0,196,69,1,70,1
2335,2002,6244,3997,2301,569,9,235,328,61,389,1
2335,2003,6575,4161,2221,596,6,280,335,48,383,1
2335,2004,7100,3899,1773,616,3,315,334,39,373,1
2335,2005,7767,4053,1658,571,2,312,349,36,385,1
2335,2006,7924,4810,1461,610,5,324,299,53,352,1
2335,2007,8109,5247,1725,668,0,342,295,4,299,1
2335,2008,8507,5209,1545,673,0,308,250,4,254,1
2335,2009,8706,5490,1568,659,0,349,346,4,350,1
2335,2010,9166,5681,1750,686,0,208,404,4,408,1
2335,2011,8431,5448,1528,547,4,118,376,77,453,1
2335,2012,9242,5986,1838,625,0,338,391,4,395,1
2335,2013,11217,6660,2233,689,0,387,395,4,399,1
2335,2014,12527,6899,2253,998,0,594,387,4,391,1
2338,2002,1789,1313,257,142,28,69,155,238,393,1
2338,2003,1289,1059,326,120,33,-335,112,107,219,1
2338,2004,4510,2344,497,317,30,69,159,16,175,1
2338,2005,3556,2916,838,392,17,234,133,16,149,1
2338,2006,2230,2435,308,102,16,39,123,16,139,1
2338,2007,1185,2471,686,-69,2,-313,65,16,81,1
2338,2008,914,2082,513,71,2,-236,50,16,66,1
2338,2009,3610,3550,1508,-103,13,-30,35,13,48,1
2338,2010,3711,3315,1451,-162,45,-177,35,13,48,1
2338,2011,3902,3258,1727,-34,45,-328,35,14,49,1
2338,2012,5501,3209,1544,158,26,77,35,14,49,1
2338,2013,5615,3162,1629,-147,7,-92,35,14,49,1
2338,2014,8533,3443,2161,117,2,-497,23,14,37,1
2345,2002,1134,861,178,81,0,15,226,0,226,1
2345,2003,931,923,169,82,0,26,299,0,299,1
2345,2004,771,811,151,34,0,-82,319,0,319,1
2345,2005,696,768,148,-13,0,-56,168,0,168,1
2345,2006,775,754,137,38,0,-3,162,0,162,1
2345,2007,1100,1578,236,84,0,39,261,0,261,1
2345,2008,1572,1641,213,149,0,86,207,0,207,1
2345,2009,1325,1599,182,54,0,5,114,0,114,1
2345,2010,1072,1426,101,-19,0,-81,152,0,152,1
2345,2011,887,1430,138,31,0,-35,143,0,143,1
2345,2012,892,940,155,31,0,-507,101,0,101,1
2345,2013,1066,1025,204,63,0,36,110,0,110,1
2345,2014,963,977,207,-17,0,-41,110,0,110,1
2349,2002,12254,7730,3765,1115,50,460,255,184,439,1
2349,2003,12756,8760,4468,896,56,382,233,128,361,1
2349,2004,13421,9119,3929,1008,71,463,233,148,381,1
2349,2005,14004,9367,4005,1054,66,529,261,145,406,1
2349,2006,14584,9983,4325,1267,73,636,302,155,457,1
2349,2007,15697,9439,4369,1401,79,770,264,170,434,1
2349,2008,15579,9961,4488,1162,82,586,257,173,430,1
2349,2009,14723,10273,4454,1024,63,538,266,174,440,1
2349,2010,14638,10661,4551,1071,62,448,290,149,439,1
2349,2011,14824,11109,4844,1058,48,329,279,160,439,1
2349,2012,15532,11742,4812,1188,47,586,311,130,441,1
2349,2013,16119,12205,4818,1601,46,647,284,113,397,1
2349,2014,16229,13598,5249,1531,9,791,233,50,283,1
2352,2005,673,999,196,145,26,62,364,15,379,1
2352,2006,536,741,83,-125,36,-135,297,17,314,1
2352,2007,673,706,105,-19,78,-34,201,12,213,1
2352,2008,579,598,93,6,60,-98,185,10,195,1
2352,2009,595,639,136,68,53,47,128,11,139,1
2352,2010,617,687,130,83,43,66,144,18,162,1
2352,2011,717,831,170,110,45,96,175,18,193,1
2352,2012,779,947,211,147,60,49,150,18,168,1
2352,2013,1007,1053,182,258,45,131,154,21,175,1
2352,2014,1031,1169,206,202,66,109,142,21,163,1
2354,2002,17856,8813,5492,1493,219,653,201,220,421,1
2354,2003,18092,10246,6752,968,316,405,126,176,302,1
2354,2004,19713,11239,7439,1093,310,492,109,150,259,1
2354,2005,17860,10412,6619,603,414,192,75,186,261,1
2354,2006,19326,11136,7384,814,185,293,76,119,195,1
2354,2007,17629,9122,5484,405,210,143,77,133,210,1
2354,2008,17625,9025,5321,701,211,270,77,131,208,1
2354,2009,13357,7918,4601,-113,247,-169,153,122,275,1
2354,2010,12064,7775,4920,-262,168,-457,136,186,322,1
2354,2011,11516,7929,4916,245,180,151,163,170,333,1
2354,2012,12862,8908,5790,213,203,92,167,134,301,1
2354,2013,13761,9385,6200,237,187,64,95,157,252,1
2354,2014,12919,9068,7027,308,255,87,119,151,270,1
2356,2002,2192,1653,842,328,108,161,261,37,298,1
2356,2003,1570,1085,209,177,45,90,86,77,163,1
2356,2004,807,1183,732,-280,40,-405,115,65,180,1
2356,2005,1194,1494,762,-190,38,-238,175,63,238,1
2356,2006,1351,1039,479,-144,30,-188,155,63,218,1
2356,2007,1142,1013,494,-115,4,-206,48,4,52,1
2356,2008,1962,1430,868,55,0,28,48,1,49,1
2356,2009,2020,1312,875,35,0,-230,66,1,67,1
2359,2002,17790,12449,7304,1183,118,580,164,356,520,1
2359,2003,18837,13864,8124,1446,69,714,137,259,396,1
2359,2004,21573,13911,7407,1791,43,918,151,382,533,1
2359,2005,22832,16531,9491,1722,72,875,221,303,524,1
2359,2006,25587,15511,8569,1742,319,709,202,277,479,1
2359,2007,26206,14282,7440,1953,204,212,268,262,530,1
2359,2008,25039,15923,8858,1425,395,517,251,249,500,1
2359,2009,20323,14835,7663,1170,422,543,90,203,293,1
2359,2010,20580,14530,7077,1127,315,561,151,169,320,1
2359,2011,20630,14459,6883,940,350,410,145,182,327,1
2359,2012,20007,15053,7136,957,214,515,177,174,351,1
2359,2013,19358,14754,7381,687,213,221,190,185,375,1
2359,2014,18925,15256,7569,982,189,370,70,149,219,1
2391,2003,2107,1580,469,395,76,148,167,256,423,1
2391,2004,2186,1950,664,433,56,233,168,288,456,1
2391,2005,2281,1997,512,584,49,261,151,371,522,1
2391,2006,2410,2202,514,588,60,278,151,487,638,1
2391,2007,2454,2424,602,692,61,296,165,721,886,1
2391,2008,2491,2454,535,674,68,237,165,673,838,1
2391,2009,2545,2637,580,740,50,307,140,691,831,1
2391,2010,2625,2879,689,796,51,333,140,722,862,1
2391,2011,2676,3131,663,856,83,385,190,661,851,1
2391,2012,2693,3387,678,891,60,440,184,643,827,1
2391,2013,2744,3624,726,889,49,402,184,104,288,1
2391,2014,2816,4015,767,894,52,444,154,115,269,1
2468,2005,1443,1881,188,233,93,100,283,124,407,1
2468,2006,1254,2094,258,293,132,162,262,207,469,1
2468,2007,1599,2296,297,342,158,159,212,200,412,1
2468,2008,1777,2421,240,567,190,222,226,169,395,1
2468,2009,1996,2787,335,789,130,316,245,175,420,1
2468,2010,2086,3207,558,732,182,284,261,192,453,1
2468,2011,2562,3490,650,772,253,262,252,130,382,1
2468,2012,3166,3835,475,1078,384,491,188,217,405,1
2468,2013,2422,4478,996,610,312,273,236,179,415,1
2468,2014,2388,4985,1957,95,167,-378,278,156,434,1
2488,2005,5084,3389,1643,275,0,56,273,0,273,1
2488,2006,5357,3813,1339,550,0,262,277,0,277,1
2488,2007,6002,4077,1395,754,0,331,337,0,337,1
2488,2008,6024,3876,1287,326,0,103,438,0,438,1
2488,2009,5949,3643,1321,90,0,-9,443,0,443,1
2488,2010,5215,3324,1324,16,0,-149,444,0,444,1
2488,2011,5176,3083,1249,161,0,-30,210,0,210,1
2488,2012,4597,2977,1242,151,0,1,103,0,103,1
2488,2013,4708,2807,1074,180,0,15,50,0,50,1
2488,2014,4662,2912,1136,303,0,91,21,0,21,1
2492,2006,1955,2568,726,681,0,296,220,0,220,1
2492,2007,2276,2829,629,859,0,378,145,0,145,1
2492,2008,2569,2667,558,976,0,388,179,0,179,1
2492,2009,2945,2986,613,1116,0,406,138,0,138,1
2492,2010,3043,3205,633,1105,0,353,161,0,161,1
2492,2011,3324,4431,1711,1288,0,361,190,0,190,1
2492,2012,3785,4657,1767,1759,0,496,182,0,182,1
2492,2013,4339,4988,1702,2208,0,631,197,0,197,1
2492,2014,4980,5690,1661,2694,0,1178,43,0,43,1
2492,2015,5633,11046,1631,3076,0,1309,83,0,83,1
2493,2005,5210,5041,1485,1620,0,157,185,0,185,1
2493,2006,5107,4873,1191,1379,0,126,210,0,210,1
2493,2007,4415,4784,1747,463,0,-645,223,0,223,1
2493,2008,4292,2387,1791,62,0,-2443,194,0,194,1
2493,2009,4176,2832,1441,661,0,299,191,0,191,1
2493,2010,4183,3629,1609,658,0,629,228,0,228,1
2493,2011,4289,4334,1871,722,10,439,222,17,239,1
2493,2012,4225,4996,2216,727,45,316,222,17,239,1
2493,2013,4438,5212,2152,825,29,335,198,16,214,1
2493,2014,4537,5551,2047,704,47,408,175,16,191,1
2667,2002,3566,5557,3174,175,89,79,227,109,336,1
2667,2003,4499,4480,1680,225,26,59,60,110,170,1
2667,2004,3956,4246,1412,94,41,39,51,83,134,1
2667,2005,3315,4359,2967,99,47,-1340,28,65,93,1
2667,2006,2739,4147,2813,36,38,3,121,95,216,1
2667,2007,2409,3517,2626,-145,35,-381,96,88,184,1
2667,2008,2210,2525,1723,-66,19,-154,60,70,130,1
2667,2009,2219,1932,1088,51,1,16,16,60,76,1
2667,2010,1947,1422,766,-20,0,-72,16,0,16,1
2667,2011,1749,880,499,5,0,-278,16,0,16,1
2667,2012,1459,1014,608,77,0,5,13,0,13,1
2667,2013,1481,929,500,81,0,15,13,0,13,1
2667,2014,1239,1281,812,-75,0,-171,15,0,15,1
3040,2006,19198,10600,6045,1393,1222,900,51,227,278,1
3040,2007,16020,11640,6801,1724,189,476,51,275,326,1
3040,2008,13606,9163,5766,834,1251,-874,51,217,268,1
3040,2009,11826,8594,4802,1049,104,538,24,208,232,1
3040,2010,10111,7554,3857,694,96,51,24,219,243,1
3040,2011,10532,8328,4449,1135,257,289,21,297,318,1
3040,2012,10895,9033,4814,1399,363,475,20,288,308,1
3040,2013,11162,9045,4102,1367,337,877,5,457,462,1
3040,2014,12440,10626,5465,1406,368,634,22,435,457,1
3040,2015,10278,10437,5787,818,280,-301,22,353,375,1
3043,2005,2022,678,425,142,0,64,205,0,205,1
3043,2006,2330,1206,618,167,0,81,242,0,242,1
3043,2007,2018,1699,1122,210,0,1,241,0,241,1
3043,2008,1381,1258,1158,108,0,-460,252,0,252,1
3043,2009,978,1017,869,150,0,57,250,0,250,1
3043,2010,1240,1179,967,138,0,66,247,0,247,1
3043,2011,1511,1242,955,187,0,73,247,0,247,1
3043,2012,1794,1265,887,211,0,89,247,0,247,1
3043,2013,2016,1629,1168,303,0,99,247,0,247,1
3043,2014,2115,3163,2693,292,0,103,245,0,245,1
3316,2003,11160,4453,3433,383,0,175,175,11,186,1
3316,2004,13984,5813,3927,477,0,245,186,11,197,1
3316,2005,10406,4617,2523,NULL,0,269,218,11,229,1
3316,2006,9196,4536,2397,404,0,162,240,0,240,1
3316,2007,9122,3352,1968,338,0,-711,254,0,254,1
3316,2008,9013,2904,1550,276,0,31,246,0,246,1
3316,2009,7573,3029,1605,175,0,99,262,0,262,1
3316,2010,8893,3890,2344,298,0,152,268,0,268,1
3316,2011,9420,4091,2439,303,0,133,264,0,264,1
3316,2012,6713,3478,1440,292,0,401,182,0,182,1
3316,2013,6411,3913,1801,343,0,136,189,0,189,1
3316,2014,6297,4170,1993,336,0,109,196,0,196,1
3356,2004,6364,3696,2195,494,0,247,57,1,58,1
3356,2005,6358,4573,1570,403,0,177,104,1,105,1
3356,2006,4221,5703,3318,88,0,-278,108,1,109,1
3356,2007,2761,2717,1177,-351,0,-845,168,1,169,1
3356,2008,3005,2859,1305,61,0,17,133,1,134,1
3356,2009,2673,2893,1482,51,0,-148,144,1,145,1
3356,2010,2402,2761,1654,-101,0,-293,229,1,230,1
3356,2011,2764,2812,1640,154,0,73,174,1,175,1
3356,2012,2638,2817,1733,45,0,-93,157,1,158,1
3356,2013,2561,2657,1723,-21,0,-147,91,1,92,1
3356,2014,2804,3053,2329,-100,0,-212,97,1,98,1
3371,2004,6995,3202,1733,495,22,224,139,136,275,1
3371,2005,7922,4446,1888,713,38,333,97,148,245,1
3371,2006,8832,5112,2188,927,22,429,169,38,207,1
3371,2007,10244,5725,2238,1129,67,579,183,67,250,1
3371,2008,10350,5588,1869,1220,0,326,149,0,149,1
3371,2009,7677,5768,1851,1078,0,437,153,0,153,1
3371,2010,8377,6260,1969,1217,0,526,174,0,174,1
3371,2011,8892,6815,2074,1303,13,554,206,19,225,1
3371,2012,10049,7719,2409,1372,90,645,209,16,225,1
3371,2013,12022,8965,3129,1742,0,764,193,0,193,1
3371,2014,11939,10029,3224,1736,11,942,239,14,253,1
3390,2005,3286,2313,885,184,16,-104,256,18,274,1
3390,2006,2617,1973,703,-45,21,-158,170,18,188,1
3390,2007,2326,1211,683,-265,18,-742,90,18,108,1
3390,2008,1997,709,656,-263,17,-579,102,18,120,1
3390,2009,1977,902,688,102,9,-604,258,18,276,1
3390,2010,4528,2746,1556,202,0,-71,175,1,176,1
3390,2011,4549,1657,1420,-190,0,-907,161,1,162,1
3390,2012,1850,646,665,188,0,-417,129,0,129,1
3390,2013,3855,1981,1651,355,0,330,129,0,129,1
3390,2014,4506,2408,1532,409,0,255,125,0,125,1
3394,2005,3685,1629,655,228,0,86,191,0,191,1
3394,2006,2703,1613,594,113,3,12,225,0,225,1
3394,2007,2783,1680,623,149,3,24,170,0,170,1
3394,2008,2529,2437,1422,80,7,-10,150,0,150,1
3394,2009,2307,1896,1255,-144,55,-374,236,36,272,1
3394,2010,2928,1835,1726,253,49,-539,244,37,281,1
3394,2011,2470,1289,1149,336,7,19,127,16,143,1
3394,2012,2665,1469,1183,313,0,110,123,0,123,1
3394,2013,2499,1314,1106,236,0,-103,121,0,121,1
3394,2014,2882,1378,1171,218,0,66,113,0,113,1
3394,2015,3415,1414,1087,251,0,101,113,0,113,1
3622,2007,3364,2424,433,403,0,382,320,0,320,1
3622,2008,3083,2121,329,61,0,-186,324,0,324,1
3622,2009,3070,2157,311,140,0,69,326,0,326,1
3622,2010,3492,2354,643,141,0,-117,356,0,356,1
3622,2011,4022,2449,674,190,114,64,317,13,330,1
3622,2012,4355,2455,610,196,42,90,186,13,199,1
3622,2013,5352,3143,1234,287,35,59,191,13,204,1
3622,2014,7239,3353,1380,572,20,74,129,5,134,1
3625,2007,2072,1139,185,185,56,73,184,45,229,1
3625,2008,1813,967,145,-52,68,-63,202,53,255,1
3625,2009,2407,1378,526,166,3,38,201,27,228,1
3625,2010,2730,1539,621,NULL,12,77,185,58,243,1
3625,2011,2745,2442,829,306,38,133,155,53,208,1
3625,2012,3497,2084,486,189,33,52,154,30,184,1
3625,2013,3499,2245,669,192,22,-8,173,35,208,1
3625,2014,3958,3783,1517,135,17,-36,155,22,177,1
3626,2008,338302,295327,149110,35932,946,9406,208,605,813,1
3626,2009,313856,313077,158001,29363,912,7659,205,529,734,1
3626,2010,323173,301076,149965,27027,1062,5985,115,655,770,1
3626,2011,327417,310003,159038,30248,962,2135,165,503,668,1
3626,2012,337834,302302,144143,32761,1002,5868,127,470,597,1
3626,2013,346647,313610,149107,33059,853,7913,189,502,691,1
3626,2014,361025,345851,157062,34793,1098,10275,174,484,658,1
3627,2007,2254,1223,526,356,0,181,333,0,333,1
3627,2008,3185,2262,865,554,2,210,333,9,342,1
3627,2009,3989,3210,641,740,12,276,352,9,361,1
3627,2010,5224,3740,829,905,11,277,304,10,314,1
3627,2011,6038,3975,857,1004,44,208,321,8,329,1
3627,2012,6615,3707,718,737,21,-85,250,8,258,1
3627,2013,7277,4589,1003,551,17,63,274,8,282,1
3627,2014,5334,4103,1419,18,13,-982,274,8,282,1
3628,2008,1496,1286,301,401,28,178,228,64,292,1
3628,2009,1920,1743,587,469,171,165,267,67,334,1
3628,2010,2205,1651,536,218,114,78,245,65,310,1
3628,2011,2147,1748,675,187,110,18,439,64,503,1
3628,2012,1880,1454,572,1,73,-181,550,59,609,1
3628,2013,2303,1672,819,41,84,-36,593,66,659,1
3628,2014,1708,1176,324,-55,140,-12,273,64,337,1
3630,2008,16872,17278,12250,1198,40,563,246,89,335,1
3630,2009,16786,19222,14049,804,73,324,267,71,338,1
3630,2010,19153,19026,13477,1057,25,422,276,26,302,1
3630,2011,21027,29998,24207,1132,19,451,286,23,309,1
3630,2012,23369,24011,17803,1260,14,517,277,20,297,1
3630,2013,24559,26397,19324,1401,0,594,267,0,267,1
3630,2014,26494,27350,19672,1593,0,685,247,0,247,1
3630,2015,28957,30065,22090,1546,0,660,248,0,248,1
3633,2008,2214,1734,1026,496,0,239,174,0,174,1
3633,2009,2721,2270,1326,639,0,339,181,0,181,1
3633,2010,3101,2505,1354,731,0,351,211,0,211,1
3633,2011,3419,3001,1611,771,0,412,220,0,220,1
3633,2012,3809,3376,1760,808,0,397,232,0,232,1
3633,2013,4165,3792,1898,860,0,408,222,0,222,1
3633,2014,4534,4415,2307,871,0,410,210,0,210,1
3633,2015,5698,4063,3050,-341,0,-798,210,0,210,1
3636,2008,73481,49396,16861,7518,445,2979,323,309,632,1
3636,2009,73323,51531,17662,6772,458,2516,279,334,613,1
3636,2010,72503,53185,17819,4631,634,1255,266,385,651,1
3636,2011,75365,56088,19630,5275,335,1140,356,307,663,1
3636,2012,81127,61047,20931,7672,286,2885,356,269,625,1
3636,2013,87400,65354,23199,8280,425,3405,383,308,691,1
3636,2014,85354,67094,22960,8496,572,3692,384,241,625,1
3640,2009,13278,11886,5492,1787,232,734,424,204,628,1
3640,2010,13419,12852,5321,1823,229,710,423,212,635,1
3640,2011,13804,14021,5823,1906,230,839,378,105,483,1
3640,2012,13824,17575,9129,1106,448,444,378,55,433,1
3640,2013,12581,16295,8648,466,869,-424,371,37,408,1
3640,2014,12942,17246,9620,1061,1420,172,1203,37,1240,1
3646,2010,2676,2263,523,786,22,374,155,63,218,1
3646,2011,2717,2396,479,750,12,347,116,67,183,1
3646,2012,2656,2339,361,680,17,315,129,97,226,1
3646,2013,2712,2458,867,609,7,278,143,58,201,1
3646,2014,2786,2525,766,576,12,273,250,57,307,1
3647,2011,1843,704,581,-61,0,-184,262,35,297,1
3647,2012,1456,660,259,86,0,42,109,0,109,1
3647,2013,1511,893,406,84,0,12,108,0,108,1
3647,2014,1327,1610,960,-71,0,-190,715,0,715,1
3648,2010,16790,13632,4071,2359,0,695,263,146,409,1
3648,2011,16294,14743,4944,1850,0,406,190,133,323,1
3648,2012,16863,14898,5071,1898,0,289,264,135,399,1
3648,2013,16225,14044,5029,1652,0,227,262,135,397,1
3648,2014,16505,14773,5496,1569,0,295,268,135,403,1
3649,2010,1145,779,381,422,3,193,277,129,406,1
3649,2011,1543,1356,403,527,13,222,196,180,376,1
3649,2012,1988,1828,452,889,4,432,242,184,426,1
3649,2013,2383,2194,352,1056,8,518,225,191,416,1
3649,2014,2864,2833,489,1279,3,630,176,173,349,1
3649,2015,2952,2800,296,976,3,441,176,294,470,1
3653,2010,1566,2087,378,277,376,76,553,176,729,1
3653,2011,855,1513,305,-368,344,-558,595,189,784,1
3653,2012,1050,1561,273,130,196,30,457,187,644,1
3653,2013,1406,2072,409,373,190,309,484,226,710,1
3653,2014,2038,2943,617,786,162,604,483,235,718,1
3655,2010,1347,818,489,242,18,107,493,40,533,1
3655,2011,1946,1332,349,433,17,182,465,40,505,1
3655,2012,2082,1453,371,351,21,93,302,31,333,1
3655,2013,2541,1837,681,459,30,66,343,32,375,1
3655,2014,2713,1956,813,426,35,-18,479,32,511,1
3657,2011,8364,5416,1063,1327,0,652,577,0,577,1
3657,2012,10866,7866,1711,1968,0,932,387,0,387,1
3657,2013,13880,9228,1734,2487,0,1206,864,0,864,1
3657,2014,14753,10518,2097,2218,0,1001,834,0,834,1
3663,2012,2633,4025,1676,-198,55,-1351,106,63,169,1
3663,2013,3685,3651,1364,450,62,43,117,66,183,1
3663,2014,3826,3970,1607,675,45,60,117,66,183,1
3663,2015,4157,3603,1163,683,14,35,79,79,158,1
3666,2012,4197,3801,588,477,0,272,387,0,387,1
3666,2013,4179,3901,614,414,5,244,387,44,431,1
3666,2014,4093,3967,546,465,38,287,289,45,334,1
3669,2012,2828,2769,1195,672,11,314,248,76,324,1
3669,2013,4234,5086,1730,973,16,493,166,43,209,1
3669,2014,5234,7081,2637,779,25,1112,159,44,203,1
3671,2012,3762,4138,3076,229,27,158,345,39,384,1
3671,2013,3510,4191,2529,314,12,167,329,39,368,1
3671,2014,3541,4548,2883,149,1,84,325,37,362,1
3671,2015,3021,4743,3104,102,33,53,237,38,275,1
3673,2012,15642,22619,7601,3523,171,815,354,503,857,1
3673,2013,18024,27044,7083,5073,326,1914,254,89,343,1
3673,2014,18894,28344,7050,5501,350,2193,255,78,333,1
3673,2015,16824,25566,6180,3822,452,1252,207,80,287,1
